dataset_variant,target,method,model,split,unit,encounter_id,retrieved_encounter_id,similarity_score,rouge_l,chrf,token_f1
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00874,ENC00129,0.158344,0.0,0.04854368932038835,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00875,ENC00557,0.261272,0.0,0.05560131795716639,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00876,ENC00096,0.142323,0.0,0.1683362590383387,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00877,ENC00010,0.170741,0.0,0.043203200853362246,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00878,ENC00590,0.147527,0.0,0.0900900900900901,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00879,ENC00061,0.223811,0.0,0.167438750979174,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00880,ENC00299,0.12724,0.0,0.08915306778967072,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00881,ENC00207,0.292295,0.0,0.04545454545454545,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00882,ENC00644,0.241027,0.0,0.13051347575590339,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00883,ENC00207,0.111755,0.0,0.12417131294602271,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00884,ENC00108,0.152418,0.0,0.06666666666666667,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00885,ENC00694,0.129449,0.0,0.01937984496124031,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00886,ENC00773,0.132249,0.0,0.03240641491856298,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00887,ENC00689,0.1419,0.0,0.11037947018054789,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00888,ENC00658,0.150799,0.0,0.12067262980248444,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00889,ENC00538,0.248402,0.0,0.0625,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00890,ENC00733,0.139729,0.0,0.022831050228310498,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00891,ENC00278,0.130837,0.0,0.07101216905114291,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00892,ENC00207,0.243745,0.0,0.1769748179149943,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00893,ENC00290,0.143858,0.3333333333333333,0.4067012352527382,0.3333333333333333
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00894,ENC00124,0.243574,0.0,0.06901799523117383,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00895,ENC00648,0.121489,0.0,0.043859649122807015,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00896,ENC00070,0.235736,0.0,0.01754385964912281,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00897,ENC00437,0.205928,0.0,0.11972658864526656,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00898,ENC00367,0.227227,0.0,0.11866148012496686,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00899,ENC00065,0.134722,0.0,0.07875639025613236,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00900,ENC00737,0.133098,0.0,0.043714745768132605,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00901,ENC00310,0.131628,0.0,0.16044500253069058,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00902,ENC00809,0.160744,0.0,0.09645020724837922,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00903,ENC00781,0.123724,0.0,0.05868544600938967,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00904,ENC00207,0.199265,0.0,0.12340124014688718,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00905,ENC00627,0.145594,0.0,0.10869565217391303,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00906,ENC00722,0.162506,0.0,0.034482758620689655,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00907,ENC00539,0.491131,0.0,0.01644736842105263,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00908,ENC00345,0.172461,0.0,0.030839528173053677,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00909,ENC00563,0.132325,0.0,0.10205131416507131,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00910,ENC00207,0.146636,0.22222222222222224,0.24093964164181042,0.22222222222222224
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00911,ENC00435,0.141511,0.0,0.1322012465898003,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00912,ENC00286,0.162559,0.0,0.08009577768784566,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00913,ENC00722,0.168042,0.0,0.03789561354802886,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00914,ENC00348,0.113558,0.0,0.06224757239838445,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00915,ENC00196,0.13116,0.0,0.10975351301543423,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00916,ENC00253,0.129541,0.0,0.05655743003037941,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00917,ENC00535,0.278434,0.0,0.05952380952380953,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00918,ENC00437,0.187153,0.0,0.17641102525152452,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00919,ENC00017,0.17159,0.0,0.06405610233717353,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00920,ENC00002,0.151391,0.0,0.05044277448489978,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00921,ENC00557,0.179949,0.0,0.09578833294749593,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00922,ENC00002,0.139661,0.0,0.05787037037037038,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00923,ENC00404,0.119982,0.0,0.10223921675129272,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00924,ENC00694,0.136329,0.0,0.03333333333333333,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00925,ENC00286,0.136896,0.0,0.10050578405698232,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00926,ENC00666,0.144634,0.0,0.059523809523809514,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00927,ENC00629,0.215842,0.0,0.11978046059446971,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00928,ENC00636,0.125081,0.0,0.07270292466475448,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00929,ENC00279,0.141102,0.0,0.07246376811594203,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00930,ENC00213,0.173085,0.0,0.03936605316973415,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00931,ENC00031,0.166209,0.0,0.063195254764683,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00932,ENC00336,0.137821,0.0,0.08053428197733972,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00933,ENC00207,0.215248,0.0,0.1384369983348628,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00934,ENC00295,0.302996,0.0,0.04629629629629629,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00935,ENC00437,0.167413,0.0,0.062189054726368154,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00936,ENC00019,0.163338,0.0,0.06944444444444445,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00937,ENC00828,0.118949,0.0,0.04734848484848484,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00938,ENC00813,0.181025,0.0,0.07142857142857144,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00939,ENC00331,0.126262,0.0,0.09071378007052826,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00940,ENC00755,0.11682,0.06896551724137931,0.0917876147895601,0.06896551724137931
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00941,ENC00762,0.119698,0.0,0.06578947368421052,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00942,ENC00579,0.143696,0.0,0.08602667615237375,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00943,ENC00694,0.217405,0.0,0.09689922480620156,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00944,ENC00337,0.102591,0.0,0.14400397284140734,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00945,ENC00737,0.122212,0.0,0.07317073170731707,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00946,ENC00563,0.177617,0.0,0.13370935633709358,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00947,ENC00024,0.145689,0.0,0.03968253968253968,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00948,ENC00202,0.128889,0.0,0.08295025789471998,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00949,ENC00535,0.170138,0.0,0.05555555555555555,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00950,ENC00815,0.145685,0.0,0.13236703655466311,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00951,ENC00648,0.115493,0.0,0.032679738562091505,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00952,ENC00191,0.119509,0.0,0.07017543859649122,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00953,ENC00481,0.218542,0.0,0.10294753314401711,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00954,ENC00730,0.134222,0.0,0.11837064076264028,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00955,ENC00698,0.198192,0.0,0.07895808125925843,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00956,ENC00345,0.178594,0.0,0.04381241137961203,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00957,ENC00347,0.139176,0.0,0.17283738363977372,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00958,ENC00093,0.21477,0.0,0.06952784449782048,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00959,ENC00452,0.223897,0.0,0.10294627383015596,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00960,ENC00108,0.165854,0.0,0.08210934312525499,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00961,ENC00694,0.15138,0.0,0.05319148936170213,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00962,ENC00074,0.207767,0.0,0.08926892336624355,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00963,ENC00839,0.148303,0.0,0.07101216905114291,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00964,ENC00458,0.127939,0.0,0.04388385957164937,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00965,ENC00768,0.139977,0.0,0.10145797429154971,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00966,ENC00425,0.127578,0.0,0.10355827413838464,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00967,ENC00220,0.14937,0.0,0.12327281032317003,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00968,ENC00230,0.119341,0.0,0.034722222222222224,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00969,ENC00020,0.132734,0.39999999999999997,0.2612293442442128,0.39999999999999997
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00970,ENC00074,0.154713,0.0,0.11667166117271002,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00971,ENC00108,0.157776,0.0,0.08425017345623947,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00972,ENC00722,0.364735,0.0,0.03508771929824562,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00973,ENC00093,0.191967,0.0,0.08341571206687,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00974,ENC00358,0.158194,0.0,0.09848722780569515,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00975,ENC00452,0.151716,0.0,0.05434782608695651,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00976,ENC00357,0.169664,0.2222222222222222,0.1712001415435188,0.2222222222222222
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00977,ENC00631,0.12148,0.0,0.07992261827421428,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00978,ENC00560,0.11746,0.0,0.09346107387426664,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00979,ENC00596,0.163788,0.0,0.11797167122533742,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00980,ENC00571,0.158402,0.0,0.043859649122807015,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00981,ENC00755,0.120659,0.0,0.11116513348171422,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00982,ENC00526,0.119291,0.0,0.05376344086021506,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00983,ENC00402,0.127962,0.0,0.04901960784313726,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00984,ENC00004,0.20386,0.0,0.10620223206531179,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00985,ENC00579,0.161767,0.16666666666666666,0.042786581795515935,0.16666666666666666
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00986,ENC00734,0.179719,0.0,0.05,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00987,ENC00207,0.188106,0.0,0.10220125786163523,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00988,ENC00096,0.148534,0.0,0.12038028923406535,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00989,ENC00397,0.153012,0.0,0.0894249164300838,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00990,ENC00446,0.253374,0.0,0.03333333333333333,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00991,ENC00737,0.170841,0.0,0.07341062864925167,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00992,ENC00081,0.14162,0.0,0.11811432171916697,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00993,ENC00110,0.232364,0.0,0.0910171475740761,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00994,ENC00610,0.125498,0.0,0.12595825624255985,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00995,ENC00557,0.21059,0.0,0.09975436681222709,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00996,ENC00801,0.124791,0.0,0.12042892814558759,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00997,ENC00495,0.152679,0.0,0.060975609756097573,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00998,ENC00415,0.121625,0.0,0.04722660876431109,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00999,ENC00115,0.240731,0.07692307692307691,0.21465459445880847,0.07692307692307691
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC01000,ENC00360,0.156828,0.0,0.06400390560354814,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC01001,ENC00207,0.148482,0.0,0.12417131294602271,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC01002,ENC00286,0.186805,0.0,0.07062146892655369,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC01003,ENC00631,0.11413,0.0,0.10238095238095239,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC01004,ENC00826,0.148393,0.0,0.05673780105189899,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC01005,ENC00571,0.101241,0.0,0.07778739819703878,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC01006,ENC00105,0.131642,0.0,0.06493506493506493,0.0
dataset_short_answer,short_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC01007,ENC00174,0.155763,0.1818181818181818,0.23263517218047294,0.1818181818181818
