dataset_variant,target,method,model,split,unit,encounter_id,retrieved_encounter_id,similarity_score,rouge_l,chrf,token_f1
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00888,ENC00658,0.150799,0.2857142857142857,0.23955051765112778,0.2857142857142857
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00889,ENC00538,0.248402,0.1894736842105263,0.29963659154741584,0.2736842105263158
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00890,ENC00733,0.139729,0.022222222222222223,0.1409149753289845,0.022222222222222223
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00891,ENC00278,0.130837,0.12121212121212123,0.2325938866922672,0.12121212121212123
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00892,ENC00207,0.243745,0.020408163265306124,0.01919677774522612,0.020408163265306124
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00893,ENC00290,0.143858,0.04444444444444444,0.13640594509820428,0.08888888888888888
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00894,ENC00124,0.243574,0.06666666666666667,0.2336211130611533,0.06666666666666667
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00895,ENC00648,0.121489,0.03630862329803329,0.03481132080675059,0.039334341906202726
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00896,ENC00070,0.235736,0.04444444444444444,0.09875826348449955,0.06666666666666667
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00897,ENC00437,0.205928,0.02127659574468085,0.10050171042870008,0.02127659574468085
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00898,ENC00367,0.227227,0.0,0.07615565501875951,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00899,ENC00065,0.134722,0.08620689655172414,0.27418859635835274,0.13793103448275862
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00900,ENC00737,0.133098,0.13333333333333333,0.1557968662839813,0.13333333333333333
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00901,ENC00310,0.131628,0.0,0.11051042275472434,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00902,ENC00809,0.160744,0.0,0.022026612983797725,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00903,ENC00781,0.123724,0.11428571428571428,0.10899678121733457,0.11428571428571428
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00904,ENC00207,0.199265,0.05128205128205128,0.07574121776106307,0.05128205128205128
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00905,ENC00627,0.145594,0.08955223880597016,0.2155016564113321,0.11940298507462686
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00906,ENC00722,0.162506,0.03389830508474576,0.182919361038308,0.03389830508474576
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,valid,case,ENC00907,ENC00539,0.491131,0.08695652173913043,0.1635408217136759,0.08695652173913043
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00908,ENC00345,0.172461,0.1,0.12239246771203786,0.1
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00909,ENC00563,0.132325,0.0,0.12753073947680915,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00910,ENC00207,0.146636,0.12121212121212122,0.11291872395915098,0.12121212121212122
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00911,ENC00435,0.141511,0.0,0.07070656372163601,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00912,ENC00286,0.162559,0.0,0.0586502377706094,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00913,ENC00722,0.168042,0.0425531914893617,0.12464656344661779,0.0425531914893617
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00914,ENC00348,0.113558,0.11214953271028039,0.17893417830410022,0.205607476635514
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00915,ENC00196,0.13116,0.24,0.2589010301018575,0.24
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00916,ENC00253,0.129541,0.0,0.09822811334372919,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00917,ENC00535,0.278434,0.1258741258741259,0.2511121467925531,0.16783216783216784
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00918,ENC00437,0.187153,0.028070175438596492,0.12895007041561465,0.03508771929824561
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00919,ENC00017,0.17159,0.1,0.19574264254214388,0.15
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00920,ENC00002,0.151391,0.0,0.019452501812907898,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00921,ENC00557,0.179949,0.0,0.07998504494703404,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00922,ENC00002,0.139661,0.0,0.015493579933632895,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00923,ENC00404,0.119982,0.0,0.10572768009005044,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00924,ENC00694,0.136329,0.00667779632721202,0.012094059405765776,0.00667779632721202
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00925,ENC00286,0.136896,0.0,0.24743978974471703,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00926,ENC00666,0.144634,0.07692307692307691,0.21412119554553116,0.07692307692307691
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00927,ENC00629,0.215842,0.0,0.14167257105927603,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00928,ENC00636,0.125081,0.0,0.176650423716051,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00929,ENC00279,0.141102,0.18749999999999997,0.27760749812485946,0.25
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00930,ENC00213,0.173085,0.10526315789473685,0.14651720750549574,0.10526315789473685
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00931,ENC00031,0.166209,0.0,0.08743281963783606,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00932,ENC00336,0.137821,0.08108108108108107,0.20231693505443674,0.10810810810810811
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00933,ENC00207,0.215248,0.0,0.1384369983348628,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00934,ENC00295,0.302996,0.07407407407407407,0.0715817076720827,0.14814814814814814
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00935,ENC00437,0.167413,0.0072992700729927005,0.0424536143011431,0.0072992700729927005
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00936,ENC00019,0.163338,0.05405405405405406,0.135218823048627,0.09009009009009009
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00937,ENC00828,0.118949,0.125,0.185488550791019,0.16666666666666666
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00938,ENC00813,0.181025,0.1111111111111111,0.24623622747516855,0.16666666666666666
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00939,ENC00331,0.126262,0.125,0.2944415972197443,0.15625
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00940,ENC00755,0.11682,0.12500000000000003,0.2803723122840744,0.14705882352941174
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00941,ENC00762,0.119698,0.046511627906976744,0.10948079791617206,0.046511627906976744
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00942,ENC00579,0.143696,0.0,0.1452249000011002,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00943,ENC00694,0.217405,0.12121212121212122,0.12499145616911762,0.12121212121212122
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00944,ENC00337,0.102591,0.0,0.13088385089944823,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00945,ENC00737,0.122212,0.06451612903225806,0.11698328573384446,0.09677419354838708
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00946,ENC00563,0.177617,0.0606060606060606,0.26227800806510193,0.08080808080808081
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00947,ENC00024,0.145689,0.0,0.07507507507507508,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00948,ENC00202,0.128889,0.03225806451612903,0.07765262716445925,0.03225806451612903
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00949,ENC00535,0.170138,0.05769230769230769,0.16516255557890383,0.05769230769230769
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00950,ENC00815,0.145685,0.10909090909090909,0.2631232474317425,0.14545454545454545
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00951,ENC00648,0.115493,0.0975609756097561,0.15749782636084178,0.14634146341463414
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00952,ENC00191,0.119509,0.11764705882352941,0.18193877268861694,0.17647058823529413
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00953,ENC00481,0.218542,0.06451612903225806,0.20006714945743784,0.06451612903225806
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00954,ENC00730,0.134222,0.0,0.10388069330763602,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00955,ENC00698,0.198192,0.0975609756097561,0.17822055943992632,0.0975609756097561
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00956,ENC00345,0.178594,0.0,0.1447200576911059,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00957,ENC00347,0.139176,0.053763440860215055,0.05039748787976781,0.07526881720430106
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00958,ENC00093,0.21477,0.13333333333333333,0.1787053316779577,0.13333333333333333
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00959,ENC00452,0.223897,0.06896551724137931,0.18158996075764516,0.06896551724137931
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00960,ENC00108,0.165854,0.1,0.14456298540052234,0.16666666666666666
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00961,ENC00694,0.15138,0.07407407407407407,0.1285878202106429,0.07407407407407407
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00962,ENC00074,0.207767,0.2,0.09650845041928864,0.2
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00963,ENC00839,0.148303,0.0,0.036361109527242585,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00964,ENC00458,0.127939,0.06153846153846154,0.23580793419102428,0.12307692307692308
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00965,ENC00768,0.139977,0.0,0.13922440271593783,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00966,ENC00425,0.127578,0.12903225806451615,0.25021187141232876,0.2580645161290323
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00967,ENC00220,0.14937,0.0,0.21393443244792829,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00968,ENC00230,0.119341,0.0,0.18141453048467132,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00969,ENC00020,0.132734,0.08000000000000002,0.15107397164838815,0.08000000000000002
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00970,ENC00074,0.154713,0.0588235294117647,0.042307831638903476,0.0588235294117647
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00971,ENC00108,0.157776,0.12698412698412698,0.10555891314158672,0.19047619047619047
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00972,ENC00722,0.364735,0.0,0.242302639297553,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00973,ENC00093,0.191967,0.0,0.142834779726705,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00974,ENC00358,0.158194,0.1111111111111111,0.2463808826682445,0.14814814814814814
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00975,ENC00452,0.151716,0.0392156862745098,0.17175021331961715,0.0392156862745098
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00976,ENC00357,0.169664,0.10344827586206898,0.23068634849994857,0.10344827586206898
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00977,ENC00631,0.12148,0.0,0.031494771785948394,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00978,ENC00560,0.11746,0.14746543778801843,0.21934978001919206,0.23963133640552997
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00979,ENC00596,0.163788,0.0,0.042405612181505195,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00980,ENC00571,0.158402,0.10714285714285714,0.19928170389940367,0.10714285714285714
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00981,ENC00755,0.120659,0.1380952380952381,0.35168515940475265,0.2476190476190476
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00982,ENC00526,0.119291,0.0,0.03487637143857835,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00983,ENC00402,0.127962,0.051948051948051945,0.04600086056069948,0.051948051948051945
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00984,ENC00004,0.20386,0.0,0.11409158620118727,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00985,ENC00579,0.161767,0.02352941176470588,0.04123680147922007,0.04705882352941176
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00986,ENC00734,0.179719,0.0,0.08054699806585289,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00987,ENC00207,0.188106,0.0,0.12987743332610704,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00988,ENC00096,0.148534,0.16666666666666669,0.20116580659827965,0.2222222222222222
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00989,ENC00397,0.153012,0.04225352112676057,0.1367117552566362,0.04225352112676057
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00990,ENC00446,0.253374,0.05555555555555555,0.06162307261306855,0.05555555555555555
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00991,ENC00737,0.170841,0.12121212121212122,0.19907936597449433,0.12121212121212122
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00992,ENC00081,0.14162,0.0,0.17354163727308003,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00993,ENC00110,0.232364,0.09032258064516129,0.23719760755655944,0.12903225806451613
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00994,ENC00610,0.125498,0.0,0.09263265853945009,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00995,ENC00557,0.21059,0.02127659574468085,0.03669361526337236,0.02127659574468085
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00996,ENC00801,0.124791,0.08955223880597016,0.22322775266869274,0.11940298507462688
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00997,ENC00495,0.152679,0.0,0.11172254392023527,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00998,ENC00415,0.121625,0.07407407407407408,0.17870807579367465,0.14814814814814817
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC00999,ENC00115,0.240731,0.0,0.14547890727303037,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC01000,ENC00360,0.156828,0.06557377049180327,0.07112204991554293,0.13114754098360654
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC01001,ENC00207,0.148482,0.15384615384615383,0.10164685652065893,0.15384615384615383
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC01002,ENC00286,0.186805,0.0,0.26529118967384135,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC01003,ENC00631,0.11413,0.0,0.05114130186176296,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC01004,ENC00826,0.148393,0.07142857142857142,0.13671179022937038,0.07142857142857142
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC01005,ENC00571,0.101241,0.0,0.18907379739904667,0.0
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC01006,ENC00105,0.131642,0.02702702702702703,0.12093472020534221,0.02702702702702703
dataset_longest_answer,longest_answer,retrieval_tfidf_train_only,TF-IDF,test,case,ENC01007,ENC00174,0.155763,0.0,0.3023465666502496,0.0
